contradiction	Bob has 7 lighters.	Bob has atleast 10 lighters.
contradiction	Fred has 4 notebooks.	Fred has atleast 7 notebooks.
contradiction	Joan has 4 clips.	Joan has atleast 5 clips.
contradiction	David has 3 cameras.	David has atleast 6 cameras.
contradiction	Joseph has 4 tissues.	Joseph has atleast 5 tissues.
contradiction	Anne has 8 matches.	Anne has atleast 10 matches.
contradiction	Dan has 2 pens.	Dan has atleast 6 pens.
contradiction	George has 4 coins.	George has atleast 6 coins.
contradiction	Claire has 1 brushes.	Claire has atleast 3 brushes.
contradiction	Tony has 3 rubbers.	Tony has atleast 8 rubbers.
contradiction	Evelyn has 1 purses.	Evelyn has atleast 2 purses.
contradiction	Johnny has 1 laptops.	Johnny has atleast 2 laptops.
contradiction	Andrea has 4 tissues.	Andrea has atleast 5 tissues.
contradiction	Marie has 5 coins.	Marie has atleast 8 coins.
contradiction	Julie has 1 players.	Julie has atleast 6 players.
contradiction	Ashley has 1 lipsticks.	Ashley has atleast 3 lipsticks.
contradiction	Suzanne has 5 umbrellas.	Suzanne has atleast 10 umbrellas.
contradiction	Anthony has 1 cars.	Anthony has atleast 3 cars.
contradiction	Gary has 4 magazines.	Gary has atleast 5 magazines.
contradiction	Harry has 1 bottles.	Harry has atleast 2 bottles.
contradiction	Kate has 1 mirrors.	Kate has atleast 2 mirrors.
contradiction	Rebecca has 1 glasses.	Rebecca has atleast 2 glasses.
contradiction	Dorothy has 1 coins.	Dorothy has atleast 3 coins.
contradiction	Steven has 7 cases.	Steven has atleast 10 cases.
contradiction	Suzanne has 7 pencils.	Suzanne has atleast 8 pencils.
contradiction	Ken has 3 umbrellas.	Ken has atleast 4 umbrellas.
contradiction	Catherine has 1 light bulbs.	Catherine has atleast 2 light bulbs.
contradiction	Jean has 8 brushes.	Jean has atleast 10 brushes.
contradiction	Jennifer has 4 magazines.	Jennifer has atleast 7 magazines.
contradiction	Lynn has 3 glasses.	Lynn has atleast 5 glasses.
contradiction	Patrick has 4 buttons.	Patrick has atleast 10 buttons.
contradiction	Kenneth has 1 cases.	Kenneth has atleast 3 cases.
contradiction	Mike has 5 bottles.	Mike has atleast 7 bottles.
contradiction	Steven has 2 stamps.	Steven has atleast 3 stamps.
contradiction	Anthony has 7 mirrors.	Anthony has atleast 9 mirrors.
contradiction	Sue has 5 brushes.	Sue has atleast 6 brushes.
contradiction	Ruth has 4 diaries.	Ruth has atleast 5 diaries.
contradiction	Catherine has 1 dictionaries.	Catherine has atleast 2 dictionaries.
contradiction	Jennifer has 7 lipsticks.	Jennifer has atleast 8 lipsticks.
contradiction	Sam has 3 light bulbs.	Sam has atleast 5 light bulbs.
contradiction	Barbara has 6 postcards.	Barbara has atleast 10 postcards.
contradiction	Harry has 2 alarm clocks.	Harry has atleast 5 alarm clocks.
contradiction	Patrick has 2 cameras.	Patrick has atleast 4 cameras.
contradiction	Judy has 3 laptops.	Judy has atleast 8 laptops.
contradiction	Alex has 4 alarm clocks.	Alex has atleast 6 alarm clocks.
contradiction	Edward has 1 lipsticks.	Edward has atleast 2 lipsticks.
contradiction	Dave has 2 cars.	Dave has atleast 9 cars.
contradiction	Helen has 3 light bulbs.	Helen has atleast 4 light bulbs.
contradiction	Nancy has 1 mobile phones.	Nancy has atleast 3 mobile phones.
contradiction	Ben has 2 pens.	Ben has atleast 8 pens.
contradiction	Ruth has 6 players.	Ruth has atleast 10 players.
contradiction	Jane has 2 watches.	Jane has atleast 3 watches.
contradiction	Nicole has 5 tissues.	Nicole has atleast 6 tissues.
contradiction	Frances has 1 batteries.	Frances has atleast 3 batteries.
contradiction	Louis has 2 newspapers.	Louis has atleast 3 newspapers.
contradiction	Scott has 8 umbrellas.	Scott has atleast 9 umbrellas.
contradiction	Lauren has 3 brushes.	Lauren has atleast 4 brushes.
contradiction	Charlotte has 5 combs.	Charlotte has atleast 7 combs.
contradiction	Diana has 2 coins.	Diana has atleast 4 coins.
contradiction	Albert has 1 pencils.	Albert has atleast 2 pencils.
contradiction	Lawrence has 1 magazines.	Lawrence has atleast 3 magazines.
contradiction	Paul has 3 umbrellas.	Paul has atleast 9 umbrellas.
contradiction	Edwin has 1 wallets.	Edwin has atleast 6 wallets.
contradiction	Edward has 2 glasses.	Edward has atleast 5 glasses.
contradiction	Sophie has 3 cases.	Sophie has atleast 8 cases.
contradiction	Grace has 8 dictionaries.	Grace has atleast 10 dictionaries.
contradiction	Jeff has 6 dictionaries.	Jeff has atleast 8 dictionaries.
contradiction	Ryan has 2 pencils.	Ryan has atleast 3 pencils.
contradiction	Kenneth has 1 dictionaries.	Kenneth has atleast 4 dictionaries.
contradiction	Amy has 4 clips.	Amy has atleast 6 clips.
contradiction	Amy has 3 files.	Amy has atleast 4 files.
contradiction	Alfred has 2 batteries.	Alfred has atleast 5 batteries.
contradiction	Pamela has 2 scissors.	Pamela has atleast 3 scissors.
contradiction	Kathryn has 4 rubbers.	Kathryn has atleast 7 rubbers.
contradiction	Walter has 3 brushes.	Walter has atleast 6 brushes.
contradiction	Simon has 4 rubbers.	Simon has atleast 10 rubbers.
contradiction	Harold has 4 umbrellas.	Harold has atleast 7 umbrellas.
contradiction	Barbara has 4 photos.	Barbara has atleast 10 photos.
contradiction	Ann has 2 coins.	Ann has atleast 3 coins.
