contradiction	Among Julia, Jeff and Donald the thinnest is Donald.	Julia is thinner than Donald.
contradiction	Among Harriet, Deborah and Virginia the quietest is Virginia.	Harriet is quieter than Virginia.
contradiction	Among Joe, Roy and Alexander the fittest is Alexander.	Joe is fitter than Alexander.
contradiction	Among Don, Lynn and Ed the loneliest is Ed.	Don is lonlier than Ed.
contradiction	Among Claire, Samuel and Brian the most renowned is Brian.	Claire is more renowned than Brian.
contradiction	Among Katie, Ray and Louis the cruellest is Louis.	Katie is crueller than Louis.
contradiction	Among Ken, Kenneth and Dan the funniest is Dan.	Ken is funnier than Dan.
contradiction	Among Donald, Frances and Rebecca the most interesting is Rebecca.	Donald is more interesting than Rebecca.
contradiction	Among Daniel, Jane and Matthew the firmest is Matthew.	Daniel is firmer than Matthew.
contradiction	Among Carolyn, Michael and Chris the angriest is Chris.	Carolyn is angrier than Chris.
contradiction	Among Lisa, Al and Elizabeth the wisest is Elizabeth.	Lisa is wiser than Elizabeth.
contradiction	Among Sally, Jennifer and Al the shyest is Al.	Sally is shyer than Al.
contradiction	Among Evelyn, Edwin and Arthur the angriest is Arthur.	Evelyn is angrier than Arthur.
contradiction	Among Michael, Mary and Howard the most beautiful is Howard.	Michael is more beautiful than Howard.
contradiction	Among Dan, Lynn and Kathy the most popular is Kathy.	Dan is more popular than Kathy.
contradiction	Among Florence, Alexander and Kevin the meanest is Kevin.	Florence is meaner than Kevin.
contradiction	Among Anne, Betty and Simon the rudest is Simon.	Anne is ruder than Simon.
contradiction	Among Sophie, Jimmy and Jerry the wisest is Jerry.	Sophie is wiser than Jerry.
contradiction	Among Ann, Nick and Eleanor the loudest is Eleanor.	Ann is louder than Eleanor.
contradiction	Among Larry, Frances and Jessica the longest is Jessica.	Larry is longer than Jessica.
contradiction	Among Joseph, Ed and Katherine the fittest is Katherine.	Joseph is fitter than Katherine.
contradiction	Among Jean, Sam and Bobby the hottest is Bobby.	Jean is hotter than Bobby.
contradiction	Among Lucy, Sophie and Benjamin the densest is Benjamin.	Lucy is denser than Benjamin.
contradiction	Among Marie, Sally and Jack the angriest is Jack.	Marie is angrier than Jack.
contradiction	Among Diana, Ron and Sam the smartest is Sam.	Diana is smarter than Sam.
contradiction	Among Jim, Jeff and Anthony the noisiest is Anthony.	Jim is noisier than Anthony.
contradiction	Among Sara, Alexandra and Edward the sorriest is Edward.	Sara is sorrier than Edward.
contradiction	Among Eric, Linda and Andrew the quietest is Andrew.	Eric is quieter than Andrew.
contradiction	Among Michael, Brian and Martha the firmest is Martha.	Michael is firmer than Martha.
contradiction	Among Christopher, Caroline and Lawrence the hottest is Lawrence.	Christopher is hotter than Lawrence.
