entailment	All colors are available.	red are available.
entailment	All mammals give birth to young ones.	kangaroo give birth to young ones.
entailment	All mammals give birth to young ones.	dolphin give birth to young ones.
entailment	All mammals give birth to young ones.	bat give birth to young ones.
entailment	All colors are available.	red are available.
entailment	All mammals give birth to young ones.	kangaroo give birth to young ones.
entailment	All colors are available.	grey are available.
entailment	All mammals give birth to young ones.	rat give birth to young ones.
entailment	All mammals give birth to young ones.	kangaroo give birth to young ones.
entailment	All colors are available.	red are available.
entailment	All mammals give birth to young ones.	cow give birth to young ones.
entailment	All mammals give birth to young ones.	bat give birth to young ones.
entailment	All colors are available.	white are available.
entailment	All colors are available.	white are available.
entailment	All cars are costly.	Rolls Royce are costly.
entailment	All mammals give birth to young ones.	elephant give birth to young ones.
entailment	All colors are available.	red are available.
entailment	All cars are costly.	Toyota are costly.
entailment	All cars are costly.	Fiat are costly.
entailment	All colors are available.	yellow are available.
entailment	All cars are costly.	Rolls Royce are costly.
entailment	All mammals give birth to young ones.	dolphin give birth to young ones.
entailment	All cars are costly.	Fiat are costly.
entailment	All fruits are healthy.	cherry are healthy.
entailment	All colors are available.	white are available.
entailment	All colors are available.	white are available.
entailment	All colors are available.	green are available.
entailment	All mammals give birth to young ones.	bat give birth to young ones.
entailment	All mammals give birth to young ones.	rabbit give birth to young ones.
entailment	All colors are available.	magenta are available.
entailment	All colors are available.	grey are available.
entailment	All mammals give birth to young ones.	cow give birth to young ones.
entailment	All mammals give birth to young ones.	rabbit give birth to young ones.
entailment	All colors are available.	crimson are available.
entailment	All cars are costly.	Renault are costly.
entailment	All cars are costly.	Rolls Royce are costly.
entailment	All fruits are healthy.	peach are healthy.
entailment	All cars are costly.	Fiat are costly.
entailment	All fruits are healthy.	strawberry are healthy.
entailment	All fruits are healthy.	mango are healthy.
entailment	All cars are costly.	Rolls Royce are costly.
entailment	All cars are costly.	BMW are costly.
entailment	All cars are costly.	Benz are costly.
entailment	All fruits are healthy.	strawberry are healthy.
entailment	All fruits are healthy.	cherry are healthy.
entailment	All mammals give birth to young ones.	cow give birth to young ones.
entailment	All colors are available.	green are available.
entailment	All colors are available.	pink are available.
entailment	All colors are available.	magenta are available.
entailment	All mammals give birth to young ones.	cow give birth to young ones.
entailment	All fruits are healthy.	banana are healthy.
entailment	All fruits are healthy.	peach are healthy.
entailment	All cars are costly.	Ferrari are costly.
entailment	All colors are available.	red are available.
entailment	All colors are available.	grey are available.
entailment	All colors are available.	grey are available.
entailment	All cars are costly.	Fiat are costly.
entailment	All colors are available.	grey are available.
entailment	All mammals give birth to young ones.	rabbit give birth to young ones.
entailment	All cars are costly.	Renault are costly.
entailment	All cars are costly.	Toyota are costly.
entailment	All cars are costly.	Ferrari are costly.
entailment	All fruits are healthy.	apple are healthy.
entailment	All mammals give birth to young ones.	elephant give birth to young ones.
entailment	All fruits are healthy.	strawberry are healthy.
entailment	All colors are available.	blue are available.
entailment	All mammals give birth to young ones.	rat give birth to young ones.
entailment	All colors are available.	magenta are available.
