contradiction	If no one buys the photo, Claire will buy it. Carl bought the photo.	Claire bought the photo.
contradiction	If no one buys the wallet, Kate will buy it. Emma bought the wallet.	Kate bought the wallet.
contradiction	If no one buys the player, Al will buy it. Stephen bought the player.	Al bought the player.
contradiction	If no one buys the watch, Helen will buy it. Elizabeth bought the watch.	Helen bought the watch.
contradiction	If no one buys the diary, Deborah will buy it. Donald bought the diary.	Deborah bought the diary.
contradiction	If no one buys the postcard, Steven will buy it. Roy bought the postcard.	Steven bought the postcard.
contradiction	If no one buys the newspaper, Harry will buy it. Patricia bought the newspaper.	Harry bought the newspaper.
contradiction	If no one buys the player, Tom will buy it. Evelyn bought the player.	Tom bought the player.
contradiction	If no one buys the mirror, Daniel will buy it. Evelyn bought the mirror.	Daniel bought the mirror.
contradiction	If no one buys the watch, Kim will buy it. Lawrence bought the watch.	Kim bought the watch.
contradiction	If no one buys the tissue, Ken will buy it. Carolyn bought the tissue.	Ken bought the tissue.
contradiction	If no one buys the car, Carolyn will buy it. Ron bought the car.	Carolyn bought the car.
contradiction	If no one buys the camera, Marie will buy it. Maria bought the camera.	Marie bought the camera.
contradiction	If no one buys the brush, Ruth will buy it. Andrew bought the brush.	Ruth bought the brush.
contradiction	If no one buys the camera, Richard will buy it. Philip bought the camera.	Richard bought the camera.
contradiction	If no one buys the button, Jack will buy it. Harold bought the button.	Jack bought the button.
contradiction	If no one buys the newspaper, Paul will buy it. Katie bought the newspaper.	Paul bought the newspaper.
contradiction	If no one buys the alarm clock, Lisa will buy it. Ben bought the alarm clock.	Lisa bought the alarm clock.
contradiction	If no one buys the purse, Edward will buy it. Eric bought the purse.	Edward bought the purse.
contradiction	If no one buys the newspaper, Al will buy it. Roy bought the newspaper.	Al bought the newspaper.
contradiction	If no one buys the tissue, Laura will buy it. Kevin bought the tissue.	Laura bought the tissue.
contradiction	If no one buys the player, Kim will buy it. Kathryn bought the player.	Kim bought the player.
