contradiction	Keith talks nonsense.	Keith never talks nonsense.
contradiction	David gives the money.	David never gives the money.
contradiction	Steven says the truth.	Steven never says the truth.
contradiction	Emily begins the game.	Emily never begins the game.
contradiction	Leslie hears the announcement.	Leslie never hears the announcement.
contradiction	Richard helps the stranger.	Richard never helps the stranger.
contradiction	Kathleen likes football.	Kathleen never likes football.
contradiction	Chris plays basketball.	Chris never plays basketball.
contradiction	Bob plays basketball.	Bob never plays basketball.
contradiction	Sandra starts the match.	Sandra never starts the match.
contradiction	Alfred makes paintings.	Alfred never makes paintings.
contradiction	Edith keeps the change.	Edith never keeps the change.
contradiction	Gary moves the table.	Gary never moves the table.
contradiction	Howard makes paintings.	Howard never makes paintings.
contradiction	Nancy makes paintings.	Nancy never makes paintings.
contradiction	Steve uses the money.	Steve never uses the money.
contradiction	Sue sees the clock.	Sue never sees the clock.
contradiction	Jim runs a marathon.	Jim never runs a marathon.
contradiction	Amanda knows the solution.	Amanda never knows the solution.
contradiction	Helen knows the solution.	Helen never knows the solution.
contradiction	Donald sees the clock.	Donald never sees the clock.
contradiction	Samuel runs a marathon.	Samuel never runs a marathon.
contradiction	Dorothy calls the number.	Dorothy never calls the number.
contradiction	Bill leaves the house.	Bill never leaves the house.
contradiction	Kathleen calls the number.	Kathleen never calls the number.
contradiction	Julia says the truth.	Julia never says the truth.
contradiction	Alan starts the match.	Alan never starts the match.
contradiction	Paul moves the table.	Paul never moves the table.
contradiction	Fred calls the number.	Fred never calls the number.
contradiction	Judith goes to school.	Judith never goes to school.
contradiction	Marilyn likes football.	Marilyn never likes football.
contradiction	Christine lives in a hostel.	Christine never lives in a hostel.
contradiction	Jennifer tells the truth.	Jennifer never tells the truth.
contradiction	Louise runs a marathon.	Louise never runs a marathon.
contradiction	Jessica says the truth.	Jessica never says the truth.
contradiction	Karen lives in a hostel.	Karen never lives in a hostel.
contradiction	Edward thinks correctly.	Edward never thinks correctly.
contradiction	Louise helps the stranger.	Louise never helps the stranger.
contradiction	Francis begins the game.	Francis never begins the game.
contradiction	Susan thinks correctly.	Susan never thinks correctly.
contradiction	Keith says the truth.	Keith never says the truth.
contradiction	Dorothy asks the question.	Dorothy never asks the question.
contradiction	Catherine goes to school.	Catherine never goes to school.
contradiction	Ann runs a marathon.	Ann never runs a marathon.
contradiction	Betty knows the solution.	Betty never knows the solution.
contradiction	Mark thinks correctly.	Mark never thinks correctly.
contradiction	Walter comes home.	Walter never comes home.
contradiction	Joe goes to school.	Joe never goes to school.
contradiction	Sandra finds the key.	Sandra never finds the key.
contradiction	Sue talks nonsense.	Sue never talks nonsense.
contradiction	Anthony goes to school.	Anthony never goes to school.
contradiction	Frederick uses the money.	Frederick never uses the money.
contradiction	Elaine knows the solution.	Elaine never knows the solution.
contradiction	Matthew finds the key.	Matthew never finds the key.
contradiction	Rose plays basketball.	Rose never plays basketball.
contradiction	Wendy tells the truth.	Wendy never tells the truth.
contradiction	Jean makes paintings.	Jean never makes paintings.
contradiction	Patricia knows the solution.	Patricia never knows the solution.
contradiction	Carl knows the solution.	Carl never knows the solution.
contradiction	Louise looks distressed.	Louise never looks distressed.
contradiction	Dorothy lives in a hostel.	Dorothy never lives in a hostel.
contradiction	Sharon likes football.	Sharon never likes football.
contradiction	Lisa leaves the house.	Lisa never leaves the house.
contradiction	Colin makes paintings.	Colin never makes paintings.
contradiction	Harry turns the light.	Harry never turns the light.
contradiction	Leslie hears the announcement.	Leslie never hears the announcement.
contradiction	Helen keeps the change.	Helen never keeps the change.
contradiction	Michael shows the presentation.	Michael never shows the presentation.
contradiction	Kathleen tells the truth.	Kathleen never tells the truth.
contradiction	Lauren works at office.	Lauren never works at office.
contradiction	Ben plays basketball.	Ben never plays basketball.
contradiction	Robert finds the key.	Robert never finds the key.
contradiction	Fiona runs a marathon.	Fiona never runs a marathon.
contradiction	Jimmy makes paintings.	Jimmy never makes paintings.
contradiction	Harry starts the match.	Harry never starts the match.
contradiction	Jimmy plays basketball.	Jimmy never plays basketball.
contradiction	Richard begins the game.	Richard never begins the game.
contradiction	Michelle tells the truth.	Michelle never tells the truth.
contradiction	Samuel shows the presentation.	Samuel never shows the presentation.
contradiction	Richard hears the announcement.	Richard never hears the announcement.
contradiction	Fred runs a marathon.	Fred never runs a marathon.
contradiction	Ray calls the number.	Ray never calls the number.
contradiction	Jim likes football.	Jim never likes football.
contradiction	Virginia runs a marathon.	Virginia never runs a marathon.
contradiction	Carolyn says the truth.	Carolyn never says the truth.
contradiction	Tony moves the table.	Tony never moves the table.
contradiction	Johnny feels sad.	Johnny never feels sad.
contradiction	Larry calls the number.	Larry never calls the number.
contradiction	Martha calls the number.	Martha never calls the number.
contradiction	Kim plays basketball.	Kim never plays basketball.
contradiction	Matt moves the table.	Matt never moves the table.
contradiction	Alexandra turns the light.	Alexandra never turns the light.
contradiction	Heather uses the money.	Heather never uses the money.
contradiction	Francis calls the number.	Francis never calls the number.
contradiction	Tom runs a marathon.	Tom never runs a marathon.
contradiction	Robert keeps the change.	Robert never keeps the change.
contradiction	Kelly finds the key.	Kelly never finds the key.
contradiction	Frances tells the truth.	Frances never tells the truth.
contradiction	Ben hears the announcement.	Ben never hears the announcement.
contradiction	Tom shows the presentation.	Tom never shows the presentation.
contradiction	Joe shows the presentation.	Joe never shows the presentation.
contradiction	Bob helps the stranger.	Bob never helps the stranger.
contradiction	Michael lives in a hostel.	Michael never lives in a hostel.
contradiction	Angela helps the stranger.	Angela never helps the stranger.
contradiction	Lawrence helps the stranger.	Lawrence never helps the stranger.
contradiction	Don hears the announcement.	Don never hears the announcement.
contradiction	Edward turns the light.	Edward never turns the light.
contradiction	Scott hears the announcement.	Scott never hears the announcement.
contradiction	Jennifer begins the game.	Jennifer never begins the game.
contradiction	Michelle helps the stranger.	Michelle never helps the stranger.
contradiction	John works at office.	John never works at office.
contradiction	Kenneth calls the number.	Kenneth never calls the number.
contradiction	Suzanne runs a marathon.	Suzanne never runs a marathon.
contradiction	Eric keeps the change.	Eric never keeps the change.
contradiction	Catherine begins the game.	Catherine never begins the game.
contradiction	Sam looks distressed.	Sam never looks distressed.
contradiction	Patricia knows the solution.	Patricia never knows the solution.
contradiction	Frances begins the game.	Frances never begins the game.
contradiction	Louis lives in a hostel.	Louis never lives in a hostel.
contradiction	Roy helps the stranger.	Roy never helps the stranger.
contradiction	Sophie feels sad.	Sophie never feels sad.
contradiction	Hugh likes football.	Hugh never likes football.
contradiction	Mike goes to school.	Mike never goes to school.
contradiction	Henry says the truth.	Henry never says the truth.
contradiction	Chris feels sad.	Chris never feels sad.
contradiction	Amanda leaves the house.	Amanda never leaves the house.
contradiction	Janet asks the question.	Janet never asks the question.
contradiction	Walter uses the money.	Walter never uses the money.
contradiction	Kevin sees the clock.	Kevin never sees the clock.
contradiction	Jack shows the presentation.	Jack never shows the presentation.
contradiction	Rose keeps the change.	Rose never keeps the change.
contradiction	Dan uses the money.	Dan never uses the money.
contradiction	Jean turns the light.	Jean never turns the light.
contradiction	Peter calls the number.	Peter never calls the number.
contradiction	Dick comes home.	Dick never comes home.
contradiction	Harry turns the light.	Harry never turns the light.
contradiction	Christine thinks correctly.	Christine never thinks correctly.
contradiction	Charlotte begins the game.	Charlotte never begins the game.
contradiction	Daniel shows the presentation.	Daniel never shows the presentation.
contradiction	Annie talks nonsense.	Annie never talks nonsense.
contradiction	Fiona looks distressed.	Fiona never looks distressed.
contradiction	Edward tells the truth.	Edward never tells the truth.
contradiction	Bill tells the truth.	Bill never tells the truth.
contradiction	Andrew gives the money.	Andrew never gives the money.
contradiction	Mark looks distressed.	Mark never looks distressed.
contradiction	Patrick talks nonsense.	Patrick never talks nonsense.
contradiction	Elizabeth talks nonsense.	Elizabeth never talks nonsense.
contradiction	Edith uses the money.	Edith never uses the money.
contradiction	Roger starts the match.	Roger never starts the match.
contradiction	Harriet sees the clock.	Harriet never sees the clock.
contradiction	Samuel leaves the house.	Samuel never leaves the house.
contradiction	Diane knows the solution.	Diane never knows the solution.
contradiction	Christine comes home.	Christine never comes home.
contradiction	Frank calls the number.	Frank never calls the number.
contradiction	Steven starts the match.	Steven never starts the match.
contradiction	Frances moves the table.	Frances never moves the table.
contradiction	Joan gives the money.	Joan never gives the money.
contradiction	Fred calls the number.	Fred never calls the number.
contradiction	Frances leaves the house.	Frances never leaves the house.
contradiction	Jim starts the match.	Jim never starts the match.
contradiction	Lisa calls the number.	Lisa never calls the number.
contradiction	Victoria says the truth.	Victoria never says the truth.
contradiction	Ashley goes to school.	Ashley never goes to school.
contradiction	Edwin finds the key.	Edwin never finds the key.
contradiction	Walter makes paintings.	Walter never makes paintings.
contradiction	Philip helps the stranger.	Philip never helps the stranger.
contradiction	Catherine uses the money.	Catherine never uses the money.
contradiction	Ann shows the presentation.	Ann never shows the presentation.
contradiction	Harold calls the number.	Harold never calls the number.
contradiction	Kate leaves the house.	Kate never leaves the house.
contradiction	Kevin helps the stranger.	Kevin never helps the stranger.
contradiction	Sam knows the solution.	Sam never knows the solution.
contradiction	Patrick finds the key.	Patrick never finds the key.
contradiction	Jane talks nonsense.	Jane never talks nonsense.
contradiction	Thomas keeps the change.	Thomas never keeps the change.
contradiction	Rachel tells the truth.	Rachel never tells the truth.
contradiction	Carolyn goes to school.	Carolyn never goes to school.
contradiction	Donna gives the money.	Donna never gives the money.
contradiction	Ryan hears the announcement.	Ryan never hears the announcement.
contradiction	Ann runs a marathon.	Ann never runs a marathon.
contradiction	Lisa knows the solution.	Lisa never knows the solution.
contradiction	Edward turns the light.	Edward never turns the light.
contradiction	Dave knows the solution.	Dave never knows the solution.
contradiction	Rose looks distressed.	Rose never looks distressed.
contradiction	Alison begins the game.	Alison never begins the game.
contradiction	Julia asks the question.	Julia never asks the question.
contradiction	Sandra comes home.	Sandra never comes home.
contradiction	Daniel moves the table.	Daniel never moves the table.
contradiction	Mary hears the announcement.	Mary never hears the announcement.
contradiction	Edith feels sad.	Edith never feels sad.
contradiction	Nicole tells the truth.	Nicole never tells the truth.
contradiction	George knows the solution.	George never knows the solution.
contradiction	Anne likes football.	Anne never likes football.
contradiction	Billy keeps the change.	Billy never keeps the change.
contradiction	Richard calls the number.	Richard never calls the number.
contradiction	Anna looks distressed.	Anna never looks distressed.
contradiction	Kate goes to school.	Kate never goes to school.
contradiction	Paul moves the table.	Paul never moves the table.
contradiction	Sophie hears the announcement.	Sophie never hears the announcement.
contradiction	Al uses the money.	Al never uses the money.
contradiction	James likes football.	James never likes football.
contradiction	James calls the number.	James never calls the number.
contradiction	Charlie gives the money.	Charlie never gives the money.
contradiction	Bill begins the game.	Bill never begins the game.
contradiction	Ashley asks the question.	Ashley never asks the question.
contradiction	Steve begins the game.	Steve never begins the game.
contradiction	Rachel begins the game.	Rachel never begins the game.
contradiction	Martha comes home.	Martha never comes home.
contradiction	Chris turns the light.	Chris never turns the light.
contradiction	Diana uses the money.	Diana never uses the money.
contradiction	Stephanie makes paintings.	Stephanie never makes paintings.
contradiction	Bruce comes home.	Bruce never comes home.
contradiction	Lucy leaves the house.	Lucy never leaves the house.
contradiction	Rachel plays basketball.	Rachel never plays basketball.
contradiction	Anna makes paintings.	Anna never makes paintings.
contradiction	Walter talks nonsense.	Walter never talks nonsense.
contradiction	Charlotte plays basketball.	Charlotte never plays basketball.
contradiction	Scott makes paintings.	Scott never makes paintings.
contradiction	Wendy turns the light.	Wendy never turns the light.
contradiction	Richard hears the announcement.	Richard never hears the announcement.
contradiction	Robert leaves the house.	Robert never leaves the house.
contradiction	Jane begins the game.	Jane never begins the game.
contradiction	Jessica knows the solution.	Jessica never knows the solution.
contradiction	Judy talks nonsense.	Judy never talks nonsense.
contradiction	Kelly feels sad.	Kelly never feels sad.
contradiction	Elaine comes home.	Elaine never comes home.
contradiction	Emily keeps the change.	Emily never keeps the change.
contradiction	Jason asks the question.	Jason never asks the question.
contradiction	Richard hears the announcement.	Richard never hears the announcement.
contradiction	Kathleen uses the money.	Kathleen never uses the money.
contradiction	Caroline lives in a hostel.	Caroline never lives in a hostel.
contradiction	Julie hears the announcement.	Julie never hears the announcement.
