contradiction	Some of the brushes are maroon in colour.	All of the brushes are maroon in colour.
contradiction	Some of the dictionaries are maroon in colour.	All of the dictionaries are maroon in colour.
contradiction	Some of the toothbrushes are green in colour.	All of the toothbrushes are green in colour.
contradiction	Some of the notebooks are purple in colour.	All of the notebooks are purple in colour.
contradiction	Some of the cases are red in colour.	All of the cases are red in colour.
contradiction	Some of the wallets are magenta in colour.	All of the wallets are magenta in colour.
contradiction	Some of the dictionaries are grey in colour.	All of the dictionaries are grey in colour.
contradiction	Some of the coins are black in colour.	All of the coins are black in colour.
contradiction	Some of the stamps are blue in colour.	All of the stamps are blue in colour.
contradiction	Some of the lighters are green in colour.	All of the lighters are green in colour.
contradiction	Some of the buttons are magenta in colour.	All of the buttons are magenta in colour.
contradiction	Some of the laptops are maroon in colour.	All of the laptops are maroon in colour.
contradiction	Some of the files are brown in colour.	All of the files are brown in colour.
contradiction	Some of the cases are grey in colour.	All of the cases are grey in colour.
contradiction	Some of the files are pink in colour.	All of the files are pink in colour.
contradiction	Some of the scissors are purple in colour.	All of the scissors are purple in colour.
contradiction	Some of the laptops are red in colour.	All of the laptops are red in colour.
contradiction	Some of the notebooks are maroon in colour.	All of the notebooks are maroon in colour.
contradiction	Some of the stamps are purple in colour.	All of the stamps are purple in colour.
contradiction	Some of the rubbers are red in colour.	All of the rubbers are red in colour.
contradiction	Some of the cameras are yellow in colour.	All of the cameras are yellow in colour.
contradiction	Some of the buttons are blue in colour.	All of the buttons are blue in colour.
contradiction	Some of the glasses are grey in colour.	All of the glasses are grey in colour.
contradiction	Some of the glasses are black in colour.	All of the glasses are black in colour.
contradiction	Some of the magazines are pink in colour.	All of the magazines are pink in colour.
contradiction	Some of the lipsticks are purple in colour.	All of the lipsticks are purple in colour.
contradiction	Some of the mobile phones are black in colour.	All of the mobile phones are black in colour.
contradiction	Some of the watches are red in colour.	All of the watches are red in colour.
contradiction	Some of the banknotes are grey in colour.	All of the banknotes are grey in colour.
contradiction	Some of the brushes are black in colour.	All of the brushes are black in colour.
