contradiction	Phoenix is 525 miles from Illinois and 355 miles from Springfield.	Phoenix is nearer to Illinois than Phoenix is to Springfield.
contradiction	Minneapolis is 545 miles from San Francisco and 405 miles from Pittsburg.	Minneapolis is nearer to San Francisco than Minneapolis is to Pittsburg.
contradiction	Richmond is 905 miles from Santa Barbara and 470 miles from Detroit.	Richmond is nearer to Santa Barbara than Richmond is to Detroit.
contradiction	Manchester is 920 miles from Phoenix and 650 miles from Kansas.	Manchester is nearer to Phoenix than Manchester is to Kansas.
contradiction	Las Vegas is 575 miles from Washington and 475 miles from Albany.	Las Vegas is nearer to Washington than Las Vegas is to Albany.
contradiction	Rochester is 900 miles from San Jose and 700 miles from Chicago.	Rochester is nearer to San Jose than Rochester is to Chicago.
contradiction	Rochester is 595 miles from Hampton and 445 miles from Phoenix.	Rochester is nearer to Hampton than Rochester is to Phoenix.
contradiction	Buffalo is 205 miles from Kansas and 200 miles from Columbia.	Buffalo is nearer to Kansas than Buffalo is to Columbia.
contradiction	New York is 980 miles from Ontario and 600 miles from Irving.	New York is nearer to Ontario than New York is to Irving.
contradiction	Columbia is 820 miles from Chicago and 655 miles from Sacramento.	Columbia is nearer to Chicago than Columbia is to Sacramento.
contradiction	Los Angeles is 445 miles from Phoenix and 435 miles from Irving.	Los Angeles is nearer to Phoenix than Los Angeles is to Irving.
contradiction	Phoenix is 365 miles from Hampton and 235 miles from Albany.	Phoenix is nearer to Hampton than Phoenix is to Albany.
contradiction	Washington is 825 miles from Oklahoma and 720 miles from Madison.	Washington is nearer to Oklahoma than Washington is to Madison.
contradiction	Philadelphia is 485 miles from Tulsa and 315 miles from New York.	Philadelphia is nearer to Tulsa than Philadelphia is to New York.
contradiction	Oklahoma is 480 miles from Tempe and 225 miles from Pittsburg.	Oklahoma is nearer to Tempe than Oklahoma is to Pittsburg.
contradiction	Albany is 250 miles from Pittsburg and 245 miles from New York.	Albany is nearer to Pittsburg than Albany is to New York.
contradiction	Houston is 495 miles from Philadelphia and 475 miles from Richmond.	Houston is nearer to Philadelphia than Houston is to Richmond.
contradiction	Hampton is 925 miles from New York and 790 miles from Rochester.	Hampton is nearer to New York than Hampton is to Rochester.
contradiction	Kansas is 645 miles from Chicago and 565 miles from Phoenix.	Kansas is nearer to Chicago than Kansas is to Phoenix.
contradiction	Chicago is 820 miles from Los Angeles and 555 miles from Columbia.	Chicago is nearer to Los Angeles than Chicago is to Columbia.
contradiction	Richmond is 680 miles from Oklahoma and 575 miles from Tulsa.	Richmond is nearer to Oklahoma than Richmond is to Tulsa.
contradiction	Frankfurt is 900 miles from Houston and 895 miles from Washington.	Frankfurt is nearer to Houston than Frankfurt is to Washington.
contradiction	Olympia is 870 miles from Los Angeles and 775 miles from Illinois.	Olympia is nearer to Los Angeles than Olympia is to Illinois.
contradiction	Illinois is 480 miles from Tulsa and 320 miles from San Jose.	Illinois is nearer to Tulsa than Illinois is to San Jose.
contradiction	Hampton is 575 miles from Boston and 530 miles from San Jose.	Hampton is nearer to Boston than Hampton is to San Jose.
contradiction	Olympia is 590 miles from Minneapolis and 570 miles from Hartford.	Olympia is nearer to Minneapolis than Olympia is to Hartford.
contradiction	Sacramento is 805 miles from Santa Barbara and 725 miles from Phoenix.	Sacramento is nearer to Santa Barbara than Sacramento is to Phoenix.
contradiction	Detroit is 305 miles from Rochester and 280 miles from Irving.	Detroit is nearer to Rochester than Detroit is to Irving.
contradiction	New York is 280 miles from Irvine and 220 miles from Columbia.	New York is nearer to Irvine than New York is to Columbia.
contradiction	Manchester is 680 miles from Hampton and 310 miles from Hartford.	Manchester is nearer to Hampton than Manchester is to Hartford.
contradiction	Los Angeles is 990 miles from Olympia and 550 miles from Tulsa.	Los Angeles is nearer to Olympia than Los Angeles is to Tulsa.
contradiction	Hampton is 405 miles from San Jose and 290 miles from Kansas.	Hampton is nearer to San Jose than Hampton is to Kansas.
contradiction	Albany is 485 miles from Springfield and 310 miles from Oklahoma.	Albany is nearer to Springfield than Albany is to Oklahoma.
contradiction	Olympia is 340 miles from Tempe and 225 miles from San Francisco.	Olympia is nearer to Tempe than Olympia is to San Francisco.
contradiction	New York is 365 miles from Hampton and 245 miles from Chicago.	New York is nearer to Hampton than New York is to Chicago.
contradiction	Boston is 240 miles from Frankfurt and 235 miles from Tempe.	Boston is nearer to Frankfurt than Boston is to Tempe.
contradiction	Olympia is 465 miles from Rochester and 300 miles from Albany.	Olympia is nearer to Rochester than Olympia is to Albany.
contradiction	Manchester is 950 miles from Boston and 660 miles from Hartford.	Manchester is nearer to Boston than Manchester is to Hartford.
contradiction	Buffalo is 775 miles from Chicago and 275 miles from Columbia.	Buffalo is nearer to Chicago than Buffalo is to Columbia.
contradiction	Tulsa is 230 miles from Irving and 205 miles from Santa Barbara.	Tulsa is nearer to Irving than Tulsa is to Santa Barbara.
contradiction	Illinois is 785 miles from Sacramento and 215 miles from Las Vegas.	Illinois is nearer to Sacramento than Illinois is to Las Vegas.
contradiction	Detroit is 275 miles from Kansas and 245 miles from Olympia.	Detroit is nearer to Kansas than Detroit is to Olympia.
contradiction	Miami is 710 miles from Santa Barbara and 310 miles from San Diego.	Miami is nearer to Santa Barbara than Miami is to San Diego.
contradiction	Springfield is 855 miles from Washington and 705 miles from Columbia.	Springfield is nearer to Washington than Springfield is to Columbia.
contradiction	Olympia is 610 miles from San Diego and 350 miles from Minneapolis.	Olympia is nearer to San Diego than Olympia is to Minneapolis.
contradiction	Las Vegas is 940 miles from Dallas and 610 miles from Miami.	Las Vegas is nearer to Dallas than Las Vegas is to Miami.
contradiction	Buffalo is 465 miles from Dallas and 310 miles from San Diego.	Buffalo is nearer to Dallas than Buffalo is to San Diego.
contradiction	Manchester is 610 miles from Frankfurt and 505 miles from Springfield.	Manchester is nearer to Frankfurt than Manchester is to Springfield.
contradiction	Boston is 385 miles from Sacramento and 240 miles from Washington.	Boston is nearer to Sacramento than Boston is to Washington.
contradiction	Boston is 795 miles from Philadelphia and 690 miles from Frankfurt.	Boston is nearer to Philadelphia than Boston is to Frankfurt.
contradiction	Ontario is 720 miles from Detroit and 650 miles from Illinois.	Ontario is nearer to Detroit than Ontario is to Illinois.
contradiction	Tempe is 900 miles from Kansas and 785 miles from San Jose.	Tempe is nearer to Kansas than Tempe is to San Jose.
contradiction	Tempe is 535 miles from Dallas and 295 miles from Houston.	Tempe is nearer to Dallas than Tempe is to Houston.
contradiction	Irving is 280 miles from Buffalo and 230 miles from Miami.	Irving is nearer to Buffalo than Irving is to Miami.
contradiction	Hartford is 990 miles from Pittsburg and 680 miles from Tulsa.	Hartford is nearer to Pittsburg than Hartford is to Tulsa.
contradiction	Sacramento is 940 miles from Miami and 800 miles from San Jose.	Sacramento is nearer to Miami than Sacramento is to San Jose.
contradiction	Los Angeles is 650 miles from Boston and 385 miles from Chicago.	Los Angeles is nearer to Boston than Los Angeles is to Chicago.
contradiction	Oklahoma is 900 miles from Madison and 280 miles from Pittsburg.	Oklahoma is nearer to Madison than Oklahoma is to Pittsburg.
contradiction	Los Angeles is 900 miles from Kansas and 790 miles from Hartford.	Los Angeles is nearer to Kansas than Los Angeles is to Hartford.
contradiction	Rochester is 550 miles from Buffalo and 435 miles from Hartford.	Rochester is nearer to Buffalo than Rochester is to Hartford.
contradiction	Houston is 785 miles from Olympia and 650 miles from Kansas.	Houston is nearer to Olympia than Houston is to Kansas.
contradiction	Dallas is 640 miles from Hampton and 535 miles from Madison.	Dallas is nearer to Hampton than Dallas is to Madison.
contradiction	Chicago is 380 miles from Irving and 350 miles from Springfield.	Chicago is nearer to Irving than Chicago is to Springfield.
contradiction	Frankfurt is 300 miles from Sacramento and 260 miles from Minneapolis.	Frankfurt is nearer to Sacramento than Frankfurt is to Minneapolis.
contradiction	New York is 730 miles from Irvine and 725 miles from Kansas.	New York is nearer to Irvine than New York is to Kansas.
contradiction	Richmond is 890 miles from Frankfurt and 205 miles from Manchester.	Richmond is nearer to Frankfurt than Richmond is to Manchester.
contradiction	Ontario is 750 miles from Hampton and 265 miles from Dallas.	Ontario is nearer to Hampton than Ontario is to Dallas.
contradiction	Ontario is 900 miles from Richmond and 415 miles from Buffalo.	Ontario is nearer to Richmond than Ontario is to Buffalo.
contradiction	Washington is 610 miles from Las Vegas and 405 miles from Manchester.	Washington is nearer to Las Vegas than Washington is to Manchester.
contradiction	Buffalo is 500 miles from Rochester and 295 miles from Madison.	Buffalo is nearer to Rochester than Buffalo is to Madison.
contradiction	San Jose is 360 miles from Tempe and 240 miles from Las Vegas.	San Jose is nearer to Tempe than San Jose is to Las Vegas.
contradiction	Ontario is 665 miles from San Diego and 460 miles from Albany.	Ontario is nearer to San Diego than Ontario is to Albany.
contradiction	Oklahoma is 640 miles from Tempe and 470 miles from Miami.	Oklahoma is nearer to Tempe than Oklahoma is to Miami.
contradiction	Pittsburg is 625 miles from Kansas and 430 miles from Albany.	Pittsburg is nearer to Kansas than Pittsburg is to Albany.
contradiction	Irving is 800 miles from Chicago and 510 miles from Manchester.	Irving is nearer to Chicago than Irving is to Manchester.
contradiction	Los Angeles is 700 miles from Sacramento and 475 miles from Kansas.	Los Angeles is nearer to Sacramento than Los Angeles is to Kansas.
contradiction	Irvine is 525 miles from Manchester and 290 miles from Albany.	Irvine is nearer to Manchester than Irvine is to Albany.
contradiction	Dallas is 995 miles from Rochester and 490 miles from Chicago.	Dallas is nearer to Rochester than Dallas is to Chicago.
contradiction	Dallas is 840 miles from Philadelphia and 300 miles from Irving.	Dallas is nearer to Philadelphia than Dallas is to Irving.
contradiction	Houston is 270 miles from Frankfurt and 240 miles from Richmond.	Houston is nearer to Frankfurt than Houston is to Richmond.
contradiction	San Diego is 945 miles from Los Angeles and 610 miles from Frankfurt.	San Diego is nearer to Los Angeles than San Diego is to Frankfurt.
contradiction	Phoenix is 660 miles from New York and 210 miles from Irving.	Phoenix is nearer to New York than Phoenix is to Irving.
contradiction	Irvine is 610 miles from Los Angeles and 425 miles from Madison.	Irvine is nearer to Los Angeles than Irvine is to Madison.
contradiction	Illinois is 510 miles from Oklahoma and 335 miles from Olympia.	Illinois is nearer to Oklahoma than Illinois is to Olympia.
contradiction	Illinois is 365 miles from Richmond and 240 miles from Houston.	Illinois is nearer to Richmond than Illinois is to Houston.
contradiction	Tempe is 525 miles from Manchester and 425 miles from Las Vegas.	Tempe is nearer to Manchester than Tempe is to Las Vegas.
contradiction	Madison is 830 miles from Tulsa and 265 miles from Richmond.	Madison is nearer to Tulsa than Madison is to Richmond.
contradiction	Ontario is 745 miles from Springfield and 410 miles from San Diego.	Ontario is nearer to Springfield than Ontario is to San Diego.
contradiction	Richmond is 780 miles from San Jose and 340 miles from Washington.	Richmond is nearer to San Jose than Richmond is to Washington.
contradiction	Pittsburg is 280 miles from Hampton and 255 miles from Olympia.	Pittsburg is nearer to Hampton than Pittsburg is to Olympia.
contradiction	Philadelphia is 300 miles from Oklahoma and 210 miles from New York.	Philadelphia is nearer to Oklahoma than Philadelphia is to New York.
contradiction	Oklahoma is 650 miles from San Jose and 540 miles from San Francisco.	Oklahoma is nearer to San Jose than Oklahoma is to San Francisco.
contradiction	San Jose is 510 miles from Buffalo and 330 miles from Columbia.	San Jose is nearer to Buffalo than San Jose is to Columbia.
contradiction	Frankfurt is 910 miles from Hartford and 295 miles from Chicago.	Frankfurt is nearer to Hartford than Frankfurt is to Chicago.
contradiction	Hartford is 850 miles from Miami and 370 miles from Boston.	Hartford is nearer to Miami than Hartford is to Boston.
contradiction	Frankfurt is 330 miles from Hartford and 230 miles from Rochester.	Frankfurt is nearer to Hartford than Frankfurt is to Rochester.
contradiction	Miami is 485 miles from Minneapolis and 420 miles from Buffalo.	Miami is nearer to Minneapolis than Miami is to Buffalo.
contradiction	Irvine is 840 miles from Richmond and 480 miles from Santa Barbara.	Irvine is nearer to Richmond than Irvine is to Santa Barbara.
contradiction	New York is 745 miles from Irving and 650 miles from Boston.	New York is nearer to Irving than New York is to Boston.
contradiction	Ontario is 345 miles from Albany and 340 miles from Boston.	Ontario is nearer to Albany than Ontario is to Boston.
contradiction	Ontario is 270 miles from Los Angeles and 210 miles from Olympia.	Ontario is nearer to Los Angeles than Ontario is to Olympia.
contradiction	Pittsburg is 760 miles from Manchester and 745 miles from Los Angeles.	Pittsburg is nearer to Manchester than Pittsburg is to Los Angeles.
contradiction	Boston is 675 miles from Hampton and 305 miles from Detroit.	Boston is nearer to Hampton than Boston is to Detroit.
contradiction	Houston is 855 miles from Madison and 670 miles from Los Angeles.	Houston is nearer to Madison than Houston is to Los Angeles.
contradiction	San Francisco is 355 miles from Richmond and 280 miles from Oklahoma.	San Francisco is nearer to Richmond than San Francisco is to Oklahoma.
contradiction	Kansas is 370 miles from Las Vegas and 210 miles from Washington.	Kansas is nearer to Las Vegas than Kansas is to Washington.
contradiction	Kansas is 740 miles from Oklahoma and 380 miles from Las Vegas.	Kansas is nearer to Oklahoma than Kansas is to Las Vegas.
contradiction	Hartford is 655 miles from Boston and 365 miles from San Jose.	Hartford is nearer to Boston than Hartford is to San Jose.
contradiction	Miami is 645 miles from Manchester and 310 miles from Tulsa.	Miami is nearer to Manchester than Miami is to Tulsa.
contradiction	Olympia is 430 miles from Irvine and 260 miles from Buffalo.	Olympia is nearer to Irvine than Olympia is to Buffalo.
