contradiction	Susan is wife of Kim.	Kim is father of Susan.
contradiction	Bobby is mother of David.	David is wife of Bobby.
contradiction	Amanda is brother of Diana.	Diana is daughter of Amanda.
contradiction	Jack is daughter of Tony.	Tony is wife of Jack.
contradiction	Don is daughter of Eric.	Eric is sister of Don.
contradiction	Jimmy is husband of Chris.	Chris is father of Jimmy.
contradiction	Charles is husband of Arthur.	Arthur is father of Charles.
contradiction	Alfred is husband of Matthew.	Matthew is father of Alfred.
contradiction	Kathy is son of Chris.	Chris is wife of Kathy.
contradiction	Dan is wife of Lauren.	Lauren is daughter of Dan.
contradiction	Mike is mother of Susan.	Susan is husband of Mike.
contradiction	Thomas is wife of Emily.	Emily is sister of Thomas.
contradiction	Michael is mother of Sara.	Sara is brother of Michael.
contradiction	Harriet is brother of Ben.	Ben is son of Harriet.
contradiction	Chris is husband of Harold.	Harold is sister of Chris.
contradiction	Jonathan is father of Bob.	Bob is brother of Jonathan.
contradiction	James is sister of Kenneth.	Kenneth is husband of James.
contradiction	Eric is sister of Angela.	Angela is father of Eric.
contradiction	Ralph is brother of Eleanor.	Eleanor is mother of Ralph.
contradiction	Sandra is mother of Ralph.	Ralph is wife of Sandra.
contradiction	Frances is mother of Laura.	Laura is grandmother of Frances.
contradiction	James is wife of Fiona.	Fiona is son of James.
contradiction	Karen is wife of Carol.	Carol is mother of Karen.
contradiction	Linda is son of Andrea.	Andrea is sister of Linda.
contradiction	Linda is father of Bill.	Bill is grandfather of Linda.
contradiction	Elaine is brother of Jimmy.	Jimmy is father of Elaine.
contradiction	Andrew is father of Ann.	Ann is grandfather of Andrew.
contradiction	Dave is daughter of Scott.	Scott is brother of Dave.
contradiction	Michael is mother of Gary.	Gary is husband of Michael.
contradiction	Dave is daughter of Ryan.	Ryan is husband of Dave.
contradiction	Louis is wife of Brian.	Brian is daughter of Louis.
contradiction	Bruce is son of Florence.	Florence is sister of Bruce.
contradiction	Arthur is brother of Ian.	Ian is daughter of Arthur.
contradiction	Jean is brother of Ray.	Ray is father of Jean.
contradiction	Julia is mother of Jonathan.	Jonathan is father of Julia.
contradiction	Henry is son of Judy.	Judy is mother of Henry.
