contradiction	Lisa lives in Hanoi.	Lisa lives in Chile.
contradiction	Alice lives in Kathmandu.	Alice lives in Colombia.
contradiction	Anne lives in Rome.	Anne lives in Chile.
contradiction	Suzanne lives in Hanoi.	Suzanne lives in Oman.
contradiction	Edith lives in Tehran.	Edith lives in United Arab Emirates.
contradiction	Francis lives in Washington, D.C..	Francis lives in United Arab Emirates.
contradiction	Alex lives in Washington, D.C..	Alex lives in Iceland.
contradiction	Charles lives in Kyiv.	Charles lives in Ghana.
contradiction	Stephanie lives in Port-au-Prince.	Stephanie lives in Ireland.
contradiction	Katherine lives in Islamabad.	Katherine lives in Taiwan.
contradiction	Paul lives in Tbilisi.	Paul lives in Ecuador.
contradiction	Barbara lives in Ottawa.	Barbara lives in Switzerland.
contradiction	Stephanie lives in Abu Dhabi.	Stephanie lives in Poland.
contradiction	Janet lives in Bangkok.	Janet lives in Greece.
contradiction	Kathryn lives in Manila.	Kathryn lives in Fiji.
contradiction	Keith lives in Buenos Aires.	Keith lives in Qatar.
contradiction	Fred lives in Bern.	Fred lives in Nepal.
contradiction	Lauren lives in Havana.	Lauren lives in Pakistan.
contradiction	Jeff lives in Suva.	Jeff lives in Singapore.
contradiction	Charles lives in Seoul.	Charles lives in Ukraine.
contradiction	Michelle lives in Bern.	Michelle lives in Argentina.
contradiction	John lives in Jakarta.	John lives in Ireland.
contradiction	Judith lives in Lisbon.	Judith lives in New Zealand.
contradiction	Judy lives in Havana.	Judy lives in Sweden.
contradiction	Deborah lives in Reykjavik.	Deborah lives in Haiti.
contradiction	Wendy lives in Tokyo.	Wendy lives in Hungary.
contradiction	Joan lives in Suva.	Joan lives in Colombia.
contradiction	Florence lives in Hanoi.	Florence lives in Qatar.
contradiction	Suzanne lives in Kuala Lumpur.	Suzanne lives in South Korea.
contradiction	Heather lives in Riyadh.	Heather lives in Portugal.
contradiction	Alexandra lives in Berlin.	Alexandra lives in Switzerland.
contradiction	Martha lives in Seoul.	Martha lives in India.
contradiction	Heather lives in Baku.	Heather lives in Maldives.
contradiction	Cynthia lives in Reykjavik.	Cynthia lives in Turkey.
contradiction	Michael lives in Baghdad.	Michael lives in Bhutan.
