entailment	Richard moved from Iran to Greece.	Richard now lives in Greece.
entailment	Joe moved from Israel to Zimbabwe.	Joe now lives in Zimbabwe.
entailment	Elizabeth moved from France to Saudi Arabia.	Elizabeth now lives in Saudi Arabia.
entailment	Emily moved from Chile to Ireland.	Emily now lives in Ireland.
entailment	Maria moved from Azerbaijan to Denmark.	Maria now lives in Denmark.
entailment	Kim moved from Qatar to Egypt.	Kim now lives in Egypt.
entailment	Louise moved from Libya to Afghanistan.	Louise now lives in Afghanistan.
entailment	Wendy moved from Saudi Arabia to Japan.	Wendy now lives in Japan.
entailment	Alexandra moved from Azerbaijan to Indonesia.	Alexandra now lives in Indonesia.
entailment	Matt moved from New Zealand to Finland.	Matt now lives in Finland.
entailment	Scott moved from Hungary to Libya.	Scott now lives in Libya.
entailment	Brian moved from Iraq to Ireland.	Brian now lives in Ireland.
entailment	Lucy moved from Iraq to Australia.	Lucy now lives in Australia.
entailment	Bruce moved from Japan to Ecuador.	Bruce now lives in Ecuador.
entailment	Alison moved from Oman to Brazil.	Alison now lives in Brazil.
entailment	Diana moved from United States of America to Georgia.	Diana now lives in Georgia.
entailment	Bruce moved from Egypt to Denmark.	Bruce now lives in Denmark.
entailment	Eleanor moved from Germany to United Kingdom.	Eleanor now lives in United Kingdom.
entailment	Joe moved from Ghana to Poland.	Joe now lives in Poland.
entailment	Thomas moved from Nepal to Iran.	Thomas now lives in Iran.
entailment	Albert moved from Brazil to Sweden.	Albert now lives in Sweden.
entailment	John moved from Colombia to Nepal.	John now lives in Nepal.
entailment	Anthony moved from Georgia to Ireland.	Anthony now lives in Ireland.
entailment	Philip moved from Austria to Vietnam.	Philip now lives in Vietnam.
entailment	Rose moved from Afghanistan to Israel.	Rose now lives in Israel.
entailment	Joan moved from Austria to Bhutan.	Joan now lives in Bhutan.
entailment	Don moved from Greece to Uruguay.	Don now lives in Uruguay.
entailment	Cynthia moved from Ghana to Poland.	Cynthia now lives in Poland.
entailment	Paul moved from United States of America to Uruguay.	Paul now lives in Uruguay.
entailment	Tony moved from Ghana to Bhutan.	Tony now lives in Bhutan.
entailment	Bill moved from United Kingdom to Saudi Arabia.	Bill now lives in Saudi Arabia.
entailment	Christopher moved from Iceland to Zimbabwe.	Christopher now lives in Zimbabwe.
entailment	Patricia moved from North Korea to Uruguay.	Patricia now lives in Uruguay.
entailment	Anne moved from New Zealand to Azerbaijan.	Anne now lives in Azerbaijan.
entailment	Catherine moved from Turkey to Singapore.	Catherine now lives in Singapore.
entailment	Charles moved from Libya to Qatar.	Charles now lives in Qatar.
entailment	Anna moved from Brazil to Haiti.	Anna now lives in Haiti.
entailment	Dorothy moved from Uruguay to France.	Dorothy now lives in France.
entailment	Ray moved from United Kingdom to Canada.	Ray now lives in Canada.
entailment	Billy moved from Finland to New Zealand.	Billy now lives in New Zealand.
entailment	Bruce moved from Netherlands to Iran.	Bruce now lives in Iran.
entailment	Hugh moved from Turkey to Italy.	Hugh now lives in Italy.
entailment	Peter moved from Ireland to India.	Peter now lives in India.
entailment	Bobby moved from Laos to Vietnam.	Bobby now lives in Vietnam.
